# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Feb 25 20:07:02 2019
#
# User preference: *
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,ra_str,ra,dec_str,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_disc
851.80000000,11.60000000,-11.60000000,0,08h22m49.95s,125.708135,+01d51m33.6s,1.859323,,,,,,,,,,,,,2007
2068.00000000,39.00000000,-39.00000000,0,08h21m28.14s,125.367233,-39d42m19.5s,-39.705410,,,,,,,,,,,,0,2003
615.00000000,7.00000000,-7.00000000,0,01h10m47.22s,17.696762,-66d11m17.4s,-66.188164,,,,,,,,,,,,0,2011
858.00000000,12.00000000,-12.00000000,0,08h33m36.65s,128.402710,+13d33m02.8s,13.550790,,,,0,,,,0,,,,,2018
3658.00000000,32.00000000,-32.00000000,0,08h34m03.19s,128.513290,-01d34m05.6s,-1.568217,,,,,,,,,,,,0,2002
39.47500000,0.00400000,-0.00400000,0,08h34m52.60s,128.719147,-14d27m24.1s,-14.456694,,,,,,,,,,,,,2016
1260.00000000,7.00000000,-7.00000000,0,08h36m17.78s,129.074066,-34d27m35.9s,-34.459980,,,,,,,,,,,,,2008
188.30000000,0.90000000,-0.90000000,0,08h37m16.48s,129.318680,-41d19m08.8s,-41.319103,,,,,,,,,,,,0,2002
379.10000000,0.50000000,-0.50000000,0,08h37m16.48s,129.318680,-41d19m08.8s,-41.319103,,,,,,,,,,,,,2005
1750.00000000,24.00000000,-24.00000000,0,08h39m15.80s,129.815842,+12d57m37.4s,12.960376,,,,0,,,,0,,,,,2008
51.64500000,0.00300000,-0.00300000,0,08h42m25.12s,130.604675,+04d34m41.2s,4.578097,,,,,,,,,,,,,2003
2473.00000000,13.00000000,-13.00000000,0,08h42m25.12s,130.604675,+04d34m41.2s,4.578097,,,,,,,,,,,,,2003
1275.00000000,13.00000000,-13.00000000,0,01h14m29.32s,18.622173,-05d02m50.6s,-5.047387,,,,,,,,,,,,0,2011
3.50927000,0.00006400,-0.00006400,0,08h47m40.39s,131.918289,-41d44m12.5s,-41.736794,,,,,,,,,,,,0,1999
341.20000000,1.10000000,-1.10000000,0,08h52m23.94s,133.099747,+13d14m00.4s,13.233433,,,,0,,,,0,,,,,2014
7900.00000000,2000.00000000,-2000.00000000,0,08h52m23.94s,133.099747,+13d14m00.4s,13.233433,,,,0,,,,0,,,,,2018
422.90000000,0.29000000,-0.29000000,0,08h53m50.80s,133.461685,+33d03m24.5s,33.056812,,,,0,,,,0,,,,0,2007
3.97097000,0.00023000,-0.00023000,0,08h53m55.51s,133.481308,-66d48m03.6s,-66.800995,,,,,,,,,,,,0,2002
415.40000000,0.20000000,-0.20000000,0,08h55m16.82s,133.820068,-67d15m55.7s,-67.265472,,,,0,,,,0,,,,0,2017
5.73610000,0.00150000,-0.00150000,0,09h01m12.50s,135.302063,-25d31m37.4s,-25.527061,,,,,,,,,,,,0,2012
5.39792000,0.00025000,-0.00025000,0,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,,,,,,,,,,,,0,2008
15.29900000,0.00320000,-0.00330000,0,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,,,,,,,,,,,,,2015
24.45100000,0.01500000,-0.01700000,0,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,,,,,,,,,,,,,2015
1807.00000000,15.00000000,-15.00000000,0,09h15m09.40s,138.789169,+23d22m32.0s,23.375549,,,,0,,,,0,,,,0,2011
111.43670000,0.00040000,-0.00040000,0,09h22m37.57s,140.656540,+50d36m13.4s,50.603722,4.38000,0.74000,-0.74000,0,1392.09540,235.19420,-235.19420,0,11.994,0.336,-0.336,0,2001
1001.70001000,7.00000000,-7.00000000,0,09h23m47.09s,140.946198,+20d21m52.0s,20.364454,,,,,,,,,,,,0,2005
184.02000000,0.18000000,-0.18000000,0,09h28m39.99s,142.166626,+45d36m05.3s,45.601482,,,,,,,,,,,,,2007
705.00000000,34.00000000,-34.00000000,0,09h35m45.18s,143.938263,+34d46m50.7s,34.780743,,,,,,,,,,,,0,2011
441.47000000,0.35000000,-0.35000000,0,09h34m50.73s,143.711395,-12d07m46.4s,-12.129546,1.68100,0.02800,-0.02800,0,534.25000,8.89900,-8.89900,0,,,,,2003
220.07800000,0.05100000,-0.05100000,0,09h34m50.73s,143.711395,-12d07m46.4s,-12.129546,1.95900,0.04700,-0.04700,0,622.60300,14.93700,-14.93700,0,,,,,2003
2.98570000,0.00005700,-0.00005700,0,09h37m11.83s,144.299286,-43d16m19.9s,-43.272205,,,,,,,,,,,,0,2002
1313.00000000,28.00000000,-28.00000000,0,01h23m37.24s,20.905149,-41d16m11.3s,-41.269802,,,,,,,,,,,,,2010
788.00000000,25.00000000,-25.00000000,0,09h50m02.50s,147.510406,-49d47m25.0s,-49.790268,,,,,,,,,,,,0,2009
58.43000000,0.13000000,-0.13000000,0,09h51m07.05s,147.779388,-43d30m10.0s,-43.502789,,,,,,,,,,,,0,2011
227.00000000,0.20000000,-0.20000000,0,01h25m12.52s,21.302153,+28d34m00.1s,28.566692,,,,,,,,,,,,0,2002
2.13784310,0.00000310,-0.00000310,0,09h56m05.92s,149.024658,-03d48m30.3s,-3.808422,,,,0,,,,0,,,,0,2006
1695.00000000,58.00000000,-58.00000000,0,09h56m29.85s,149.124359,-24d05m57.8s,-24.099390,,,,,,,,,,,,,2009
1475.00000000,55.00000000,-55.00000000,0,09h56m57.84s,149.240997,-15d53m42.4s,-15.895122,,,,,,,,,,,,,2009
1634.00000000,17.00000000,-17.00000000,0,01h26m08.78s,21.536604,+34d34m46.9s,34.579700,,,,0,,,,0,,,,0,2009
1270.00000000,57.00000000,-57.00000000,0,10h01m37.61s,150.406708,-17d19m58.9s,-17.333023,,,,,,,,,,,,,2016
13.48100000,0.00100000,-0.00100000,0,10h06m40.77s,151.669861,+17d53m42.4s,17.895103,,,,,,,,,,,,,2016
2754.00000000,87.00000000,-87.00000000,0,10h08m43.14s,152.179749,+34d14m32.1s,34.242260,,,,,,,,,,,,0,2009
3.41488400,0.00003000,-0.00003000,0,10h10m07.68s,152.531982,+18d11m12.7s,18.186871,,,,0,,,,0,,,,,2004
2166.00000000,38.00000000,-38.00000000,0,10h18m21.29s,154.588699,+12d37m16.0s,12.621108,,,,,,,,,,,,0,2009
11.81430000,0.00020000,-0.00020000,0,10h18m41.06s,154.671066,+10d07m44.5s,10.129028,0.11000,0.01700,-0.01800,0,34.96130,5.40311,-5.72094,0,7.398,0.314,-0.336,0,2018
256.78000000,0.05000000,-0.05000000,0,10h22m10.56s,155.544006,+41d13m46.3s,41.229530,,,,,,,,,,,,,1999
49.77000000,0.07000000,-0.07000000,0,10h23m55.28s,155.980316,-29d38m43.9s,-29.645529,,,,,,,,,,,,,2009
1179.00000000,34.00000000,-34.00000000,0,01h30m01.00s,22.504177,-19d36m16.2s,-19.604502,,,,,,,,,,,,,2016
325.81000000,0.26000000,-0.26000000,0,10h42m48.53s,160.702209,-02d11m01.5s,-2.183756,,,,,,,,,,,,0,2000
143.58000000,0.60000000,-0.60000000,0,10h44m20.91s,161.087143,-33d34m37.3s,-33.577023,,,,,,,,,,,,,2005
30.05200000,0.02700000,-0.02700000,0,01h33m20.18s,23.334101,+29d15m54.5s,29.265148,,,,0,,,,0,,,,0,2009
192.90000000,0.90000000,-0.90000000,0,01h33m20.18s,23.334101,+29d15m54.5s,29.265148,,,,0,,,,0,,,,0,2009
1576.00000000,76.00000000,-76.00000000,0,10h57m15.11s,164.312973,+24d08m34.0s,24.142782,,,,0,,,,0,,,,,2018
,,,,10h57m03.02s,164.262589,-68d40m02.4s,-68.667343,5.00000,2.00000,-2.00000,0,1589.00000,636.00000,-636.00000,0,,,,,2013
1785.00000000,32.00000000,-32.00000000,0,10h58m47.74s,164.698898,+01d43m45.2s,1.729216,,,,0,,,,0,,,,,2009
464.40000000,3.80000000,-3.80000000,0,10h58m47.74s,164.698898,+01d43m45.2s,1.729216,,,,0,,,,0,,,,,2018
482.00000000,5.00000000,-5.00000000,0,10h59m35.09s,164.896194,+43d48m52.1s,43.814465,,,,,,,,,,,,0,2015
4375.00000000,170.00000000,-170.00000000,0,11h03m28.11s,165.867114,-22d05m38.3s,-22.093977,,,,,,,,,,,,0,2015
362.50000000,2.20000000,-2.20000000,0,11h04m44.45s,166.185226,-02d30m47.6s,-2.513218,,,,0,,,,0,,,,,2011
647.29999000,17.00000000,-17.00000000,0,11h05m45.95s,166.441452,+44d18m05.6s,44.301559,,,,,,,,,,,,0,2011
498.04000000,0.76000000,-0.76000000,0,11h05m15.07s,166.312790,-10d17m28.7s,-10.291301,,,,0,,,,0,,,,,2009
9.49090000,0.00160000,-0.00160000,0,11h14m33.16s,168.638184,+25d42m37.4s,25.710384,0.03000,0.00000,0.00000,0,9.53490,0.00000,0.00000,0,2.354,0.112,-0.112,0,2010
433.80000000,2.00000000,-2.00000000,0,11h17m47.55s,169.448135,-23d58m31.5s,-23.975414,,,,0,,,,0,,,,,2011
4951.00000000,607.00000000,-465.00000000,0,11h20m51.77s,170.215698,-23d13m02.4s,-23.217342,,,,,,,,,,,,,2012
968.80000000,2.20000000,-2.20000000,0,11h21m49.34s,170.455597,+18d11m24.0s,18.190001,,,,0,,,,0,,,,0,2018
439.29999000,5.60000000,-5.60000000,0,11h24m17.36s,171.072327,-01d31m44.7s,-1.529076,,,,,,,,,,,,0,2005
17.04310000,0.00470000,-0.00470000,0,11h26m46.28s,171.692825,+03d00m22.8s,3.006328,,,,,,,,,,,,0,2004
841.00000000,32.00000000,-32.00000000,0,11h28m30.21s,172.125885,+43d57m59.7s,43.966579,,,,0,,,,0,,,,,2011
1278.00000000,151.00000000,-198.00000000,0,11h28m30.21s,172.125885,+43d57m59.7s,43.966579,,,,0,,,,0,,,,0,2018
184.20000000,0.50000000,-0.50000000,0,21h26m22.87s,321.595306,-37d49m45.9s,-37.829430,,,,,,,,,,,,,2014
144.30000000,0.50000000,-0.50000000,0,21h50m00.12s,327.500519,-64d42m45.1s,-64.712540,,,,,,,,,,,,,2015
499.48000000,0.32000000,-0.32000000,0,22h09m37.40s,332.405823,+71d18m51.6s,71.314331,,,,,,,,,,,,,2016
232.08000000,0.15000000,-0.15000000,0,22h12m06.25s,333.026062,+29d03m56.9s,29.065811,,,,,,,,,,,,,2016
9.12050000,0.00050000,-0.00050000,0,23h35m49.28s,353.955353,+00d26m43.9s,0.445516,0.04000,0.01000,-0.01000,0,12.71320,3.17830,-3.17830,0,2.466,0.112,-0.112,0,2014
57.43500000,0.04200000,-0.04200000,0,02h46m42.89s,41.678692,-23d05m11.8s,-23.086611,,,,,,,,,,,,0,2010
6.67389200,0.00000800,-0.00000800,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,,,,0,,,,0,,,,0,2005
147.74700000,0.02900000,-0.02900000,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,,,,0,,,,0,,,,0,2006
981.80000000,6.90000000,-6.90000000,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,,,,0,,,,0,,,,0,2009
15.57120000,0.00120000,-0.00120000,0,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,,,,,,,,,2.900,0.440,-0.440,0,2016
31.69780000,0.00400000,-0.00400000,0,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,,,,,,,,,2.560,0.400,-0.400,0,2016
156.00000000,163.00000000,-78.00000000,0,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,,,,,,,,,3.960,0.590,-0.590,0,2016
131.00000000,61.00000000,-36.00000000,0,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,,,,,,,,,5.510,0.770,-0.770,0,2016
324.00000000,121.00000000,-126.00000000,0,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,,,,,,,,,10.200,1.400,-1.400,0,2016
345.72000000,5.40000000,-5.40000000,0,01h06m02.05s,16.508533,-22d27m11.4s,-22.453154,,,,,,,,,,,,0,2009
9017.76000000,3180.74000000,-3180.74000000,0,01h06m02.05s,16.508533,-22d27m11.4s,-22.453154,,,,,,,,,,,,,2011
8.13520000,0.00400000,-0.00400000,0,11h44m40.96s,176.170685,+30d57m33.5s,30.959293,,,,,,,,,,,,0,2011
32.03000000,0.02000000,-0.02000000,0,11h44m40.96s,176.170685,+30d57m33.5s,30.959293,,,,,,,,,,,,,2011
431.70000000,8.50000000,-8.50000000,0,11h44m40.96s,176.170685,+30d57m33.5s,30.959293,,,,,,,,,,,,,2011
124.60000000,,,0,12h57m31.96s,194.383163,-65d38m47.3s,-65.646461,,,,,,,,,,,,,2013
28.12500000,0.01900000,-0.01900000,0,13h24m21.04s,201.087662,+48d53m06.3s,48.885094,,,,,,,,,,,,,2016
67.30000000,0.08000000,-0.08000000,0,13h24m21.04s,201.087662,+48d53m06.3s,48.885094,,,,,,,,,,,,,2016
,,,0,13h24m36.10s,201.150406,-51d30m16.1s,-51.504459,9.00000,3.00000,-3.00000,0,2860.47000,953.49000,-953.49000,0,16.814,1.121,-1.121,0,2017
1084.50000000,23.20000000,-23.20000000,0,13h30m25.27s,202.605301,-58d39m51.7s,-58.664356,,,,,,,,,,,,,2015
2556.50000000,99.20000000,-94.90000000,0,13h50m19.40s,207.580826,-39d54m03.1s,-39.900856,,,,,,,,,,,,,2017
88.90000000,0.10000000,-0.10000000,0,13h53m52.06s,208.466919,-35d18m51.7s,-35.314362,,,,,,,,,,,,,2015
2131.80000000,88.30000000,-88.30000000,0,13h53m52.06s,208.466919,-35d18m51.7s,-35.314362,,,,,,,,,,,,,2015
17337.50000000,15512.50000000,-15512.50000000,0,14h29m18.56s,217.327347,-46d27m49.7s,-46.463818,,,,,,,,,,,,,2009
822.30000000,16.80000000,-16.80000000,0,15h18m17.33s,229.572205,-41d25m14.1s,-41.420570,,,,,,,,,,,,,2016
511.09800000,0.08900000,-0.08900000,0,15h24m55.77s,231.232391,+58d57m57.8s,58.966064,,,,,,,,,,,,,2002
,,,,16h01m55.46s,240.481064,-21d58m49.4s,-21.980389,23.00000,1.00000,-1.00000,0,7300.00000,300.00000,-300.00000,0,,,,,2010
111.70000000,0.70000000,-0.70000000,0,16h12m41.77s,243.174057,-18d52m31.8s,-18.875504,,,,0,,,,0,,,,0,2009
1560.20000000,53.90000000,-53.90000000,0,01h50m06.33s,27.526375,-54d27m53.9s,-54.464962,,,,,,,,,,,,,2016
5.05050000,0.00150000,-0.00150000,0,18h36m53.15s,279.221466,+61d42m09.0s,61.702503,,,,,,,,,,,,0,2013
1058.80000000,6.70000000,-6.70000000,0,19h45m41.27s,296.421967,-00d41m47.9s,-0.696645,,,,,,,,,,,,,2014
,,,,21h44m31.33s,326.130554,+14d46m19.0s,14.771939,21.99870,9.42803,-9.42803,0,6991.57000,2996.39000,-2996.39000,0,11.777,1.527,-0.654,0,2006
,,,,06h50m01.01s,102.504227,-60d14m56.9s,-60.249146,30.00000,15.00000,-15.00000,0,9534.90000,4767.45000,-4767.45000,0,12.442,1.233,-1.233,0,2016
302.79999000,2.30000000,-2.30000000,0,02h42m33.47s,40.639442,-50d48m01.1s,-50.800293,,,,,,,,,,,,0,1999
170000.00000000,,,0,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,7.00000,4.00000,-2.00000,0,2000.00000,1000.00000,-600.00000,0,13.000,1.000,-1.000,0,2008
69000.00000000,,,0,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,10.00000,3.00000,-3.00000,0,3000.00000,1000.00000,-1000.00000,0,13.000,1.000,0.000,0,2008
37000.00000000,,,0,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,10.00000,3.00000,-3.00000,0,3000.00000,1000.00000,-1000.00000,0,13.000,1.000,0.000,0,2008
18000.00000000,,,0,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,,,,,,,,,,,,,2010
734.00000000,8.10000000,-8.10000000,0,17h24m50.07s,261.208618,-49d56m56.1s,-49.948917,,,,0,,,,0,,,,0,2018
19.30440000,0.00120000,-0.00120000,0,11h28m29.27s,172.121964,+01d41m26.3s,1.690636,0.08495,0.05349,-0.05034,0,27.00000,17.00000,-16.00000,0,3.840,0.350,-0.340,0,2015
1.67383300,0.00004900,-0.00005000,0,08h38m24.30s,129.601257,+20d06m21.8s,20.106064,,,,0,,,,0,3.590,0.140,-0.140,0,2016
14.67728600,0.00082800,-0.00080400,0,08h41m22.58s,130.344086,+18d56m01.9s,18.933874,,,,,,,,,2.000,0.100,-0.100,0,2016
9.91561500,0.00120900,-0.00119500,0,08h40m13.45s,130.056046,+19d46m43.7s,19.778811,,,,,,,,,1.300,0.100,-0.100,0,2016
1.97423800,0.00011000,-0.00011000,0,08h38m32.82s,129.636749,+19d46m25.8s,19.773829,,,,0,,,,0,1.960,0.150,-0.150,0,2016
8.26770400,0.00035000,-0.00031800,0,08h21m40.87s,125.420280,+13d29m51.1s,13.497530,,,,0,,,,0,3.370,0.120,-0.120,0,2017
3.31395900,0.00002400,-0.00002400,0,18h59m56.49s,284.985382,-22d17m36.2s,-22.293402,,,,0,,,,0,15.980,0.550,-0.550,0,2017
4.73399900,0.00022100,-0.00022700,0,08h13m31.65s,123.381874,+16d25m10.6s,16.419609,,,,0,,,,0,5.330,0.210,-0.210,0,2017
39.93767000,0.23229000,-0.23229000,0,11h16m10.08s,169.042007,+01d59m12.6s,1.986840,,,,,,,,,7.550,9.330,-9.330,0,2015
13.86387000,0.00032500,-0.00032900,0,13h49m23.89s,207.349533,-12d17m04.2s,-12.284491,,,,0,,,,0,2.560,0.070,-0.070,0,2017
5.35117000,0.00055000,-0.00055000,0,03h59m33.54s,59.889755,+21d17m55.3s,21.298685,0.02706,0.01227,-0.01227,0,8.60000,3.90000,-3.90000,0,1.900,0.200,-0.200,0,2017
5.81768500,0.00004100,-0.00004100,0,01h17m47.83s,19.449286,+06d52m08.0s,6.868895,,,,0,,,,0,12.140,0.350,-0.350,0,2017
11.39101300,0.00022400,-0.00022500,0,08h31m31.91s,127.882965,+11d55m20.2s,11.922265,,,,0,,,,0,10.670,0.360,-0.360,0,2017
20.27261500,0.00035600,-0.00034300,0,08h26m12.83s,126.553444,+12d16m55.0s,12.281936,,,,0,,,,0,12.060,0.220,-0.220,0,2017
4.65541100,0.00048600,-0.00047300,0,22h24m36.39s,336.151611,-11d34m43.3s,-11.578691,,,,0,,,,0,0.690,0.040,-0.040,0,2017
1.29160000,0.00004900,-0.00005100,0,08h55m25.36s,133.855682,+10d28m08.9s,10.469131,,,,0,,,,0,2.030,0.100,-0.100,0,2017
5.44401700,0.00046200,-0.00045500,0,08h55m25.36s,133.855682,+10d28m08.9s,10.469131,,,,0,,,,0,2.060,0.120,-0.120,0,2017
50.92092000,0.00558400,-0.00524900,0,08h48m30.45s,132.126892,+15d39m21.5s,15.655983,,,,0,,,,0,2.540,0.230,-0.200,0,2017
7.72728300,0.00126800,-0.00114900,0,08h48m02.34s,132.009735,+16d54m06.7s,16.901854,,,,0,,,,0,2.530,0.200,-0.200,0,2017
8.28212000,0.00060000,-0.00060000,0,11h32m46.09s,173.192032,+02d14m41.6s,2.244884,,,,,,,,,2.330,0.580,-0.580,0,2015
9.56274200,0.00067500,-0.00067300,0,08h48m34.32s,132.142990,+17d11m26.5s,17.190685,,,,0,,,,0,2.010,0.130,-0.120,0,2017
5.18576100,0.00002900,-0.00003000,0,08h27m44.81s,126.936722,+17d34m45.8s,17.579397,,,,0,,,,0,7.500,0.140,-0.140,0,2017
2.21928200,0.00012800,-0.00013000,0,08h25m54.31s,126.476311,+20d21m34.5s,20.359570,,,,0,,,,0,1.210,0.080,-0.080,0,2017
30.95152400,0.00362500,-0.00332000,0,08h57m46.60s,134.444183,+21d27m12.7s,21.453533,,,,0,,,,0,2.760,0.160,-0.160,0,2017
6.41365100,0.00003600,-0.00003100,0,08h54m33.89s,133.641190,+23d07m58.4s,23.132891,,,,0,,,,0,2.900,0.100,-0.100,0,2017
21.75026400,0.00199000,-0.00195700,0,13h36m34.11s,204.142120,-14d56m51.4s,-14.947603,,,,0,,,,0,2.180,0.190,-0.180,0,2017
7.38565500,0.00050100,-0.00050900,0,13h34m11.17s,203.546539,-13d34m36.9s,-13.576928,,,,0,,,,0,1.970,0.120,-0.120,0,2017
3.58816300,0.00002800,-0.00002900,0,13h48m18.81s,207.078384,-11d35m20.3s,-11.588979,,,,0,,,,0,8.370,0.330,-0.330,0,2017
5.67581900,0.00041100,-0.00041400,0,13h37m45.04s,204.437653,-08d35m49.4s,-8.597065,,,,0,,,,0,1.420,0.160,-0.130,0,2017
8.23949300,0.00029200,-0.00029100,0,19h16m35.60s,289.148315,-25d38m41.9s,-25.644964,,,,0,,,,0,1.040,0.100,-0.090,0,2017
39.91488000,0.32477000,-0.32477000,0,11h20m37.33s,170.155533,+02d30m09.7s,2.502696,,,,,,,,,1.890,0.950,-0.950,0,2015
2.49412000,0.00013200,-0.00012800,0,19h21m04.86s,290.270264,-19d41m26.9s,-19.690807,,,,0,,,,0,1.250,0.200,-0.140,0,2017
0.36931000,0.00001000,-0.00001000,0,12h11m00.37s,182.751556,-09d45m54.8s,-9.765218,,,,0,,,,0,1.700,0.090,-0.050,0,2017
9.17510000,0.00230000,-0.00270000,0,12h08m39.94s,182.166397,-08d44m49.8s,-8.747175,0.49000,0.06000,-0.06000,0,155.73670,19.06980,-19.06980,0,14.572,0.785,-0.785,0,2017
3.07120000,0.00010000,-0.00010000,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,,,,0,,,,0,1.310,0.080,-0.080,0,2017
4.86820000,0.00010000,-0.00030000,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,,,,0,,,,0,1.480,0.090,-0.090,0,2017
11.02340000,0.00080000,-0.00030000,0,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,,,,0,,,,0,2.020,0.130,-0.130,0,2017
7.97529200,0.00083300,-0.00077000,0,04h29m38.99s,67.412460,+22d52m57.8s,22.882721,,,,0,,,,0,0.990,0.060,-0.040,0,2017
17.30713700,0.00025200,-0.00028400,0,04h29m38.99s,67.412460,+22d52m57.8s,22.882721,,,,0,,,,0,2.910,0.110,-0.100,0,2017
25.57506500,0.00241800,-0.00235700,0,04h29m38.99s,67.412460,+22d52m57.8s,22.882721,,,,0,,,,0,1.450,0.110,-0.080,0,2017
0.17971500,0.00000100,-0.00000100,0,12h27m28.97s,186.870728,-06d11m42.8s,-6.195224,0.50000,,,1,158.91500,,,1,0.890,0.090,-0.090,0,2017
2.35322000,0.00036000,-0.00036000,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,,,,0,,,,0,1.570,0.280,-0.170,0,2017
3.55987000,0.00023000,-0.00022000,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,,,,0,,,,0,2.520,0.340,-0.160,0,2017
5.40478000,0.00048000,-0.00046000,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,,,,0,,,,0,2.660,0.390,-0.180,0,2017
8.26144000,0.00045000,-0.00044000,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,,,,0,,,,0,3.290,0.350,-0.180,0,2017
12.75759000,0.00092000,-0.00092000,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,,,,0,,,,0,2.810,0.360,-0.190,0,2017
28.38061900,0.00055100,-0.00052800,0,19h16m15.97s,289.066528,-17d54m38.5s,-17.910688,,,,0,,,,0,9.110,0.170,-0.170,0,2017
8.36802000,0.00019000,-0.00019000,0,11h52m13.69s,178.057022,+02d35m39.3s,2.594245,,,,,,,,,4.810,0.420,-0.420,0,2015
6.56918000,0.00004000,-0.00004000,0,12h32m32.96s,188.137344,-09d36m27.5s,-9.607640,,,,0,,,,0,12.250,0.170,-0.170,0,2017
0.28032440,0.00000150,-0.00000150,0,23h23m39.97s,350.916534,-01d11m21.4s,-1.189274,0.01598,0.00129,-0.00129,0,5.08000,0.41000,-0.41000,0,1.510,0.050,-0.050,0,2018
7.74850000,0.00022000,-0.00022000,0,23h23m39.97s,350.916534,-01d11m21.4s,-1.189274,0.02328,,,1,7.40000,,,1,7.000,4.600,-2.800,0,2018
2.64466100,0.00013200,-0.00013000,0,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,,,,0,,,,0,2.150,0.860,-0.860,0,2018
0.96191700,0.00002600,-0.00002600,0,19h35m19.97s,293.833191,-28d29m52.2s,-28.497833,,,,0,,,,0,1.380,0.170,-0.150,0,2018
4.38395000,0.00080000,-0.00080000,0,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,,,,0,,,,0,1.330,0.190,-0.180,0,2018
6.92260000,0.00070000,-0.00070000,0,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,,,,0,,,,0,1.730,0.240,-0.210,0,2018
9.75790000,0.00100000,-0.00100000,0,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,,,,0,,,,0,1.640,0.240,-0.210,0,2018
11.33200000,0.00130000,-0.00130000,0,00h39m17.26s,9.821899,+07d16m37.6s,7.277100,,,,0,,,,0,1.640,0.200,-0.180,0,2018
11.81040000,0.00204000,-0.00204000,0,11h52m26.59s,178.110794,+04d15m17.1s,4.254747,,,,,,,,,2.480,0.300,-0.300,0,2015
10.59357000,0.00084000,-0.00084000,0,01h13m22.60s,18.344175,+08d59m15.1s,8.987539,,,,0,,,,0,2.000,0.270,-0.210,0,2018
3.83547600,0.00026600,-0.00025600,0,01h17m13.09s,19.304525,+09d30m05.0s,9.501381,,,,0,,,,0,1.490,0.080,-0.080,0,2018
32.64790000,0.01141000,-0.01483000,0,12h06m31.87s,181.632797,-05d49m38.7s,-5.827410,,,,0,,,,0,2.290,0.250,-0.240,0,2018
7.51574000,0.00205000,-0.00240000,0,12h15m14.21s,183.809189,+02d01m15.4s,2.020953,,,,0,,,,0,2.000,0.210,-0.180,0,2018
3.67626000,0.00030000,-0.00031000,0,12h36m00.36s,189.001511,-02d40m10.1s,-2.669481,,,,0,,,,0,1.990,0.210,-0.110,0,2018
7.95486000,0.00084000,-0.00085000,0,12h36m00.36s,189.001511,-02d40m10.1s,-2.669481,,,,0,,,,0,2.070,0.180,-0.130,0,2018
6.34200000,0.00200000,-0.00200000,0,04h21m52.49s,65.468697,+21d21m13.0s,21.353600,,,,,,,,,1.800,0.200,-0.100,0,2018
