# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 10 21:44:44 2019
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,pl_disc
HD 1605 b,Radial Velocity,2,577.20000000,2.50000000,-2.50000000,0,1.492000,0.038000,-0.038000,0,0.095000,0.057000,-0.057000,0,,,,0,89.03,0.37,-0.37,0,1.33,0.09,-0.09,0,3.49,0.22,-0.22,0,2015
HD 1605 c,Radial Velocity,2,2149.00000000,16.00000000,-16.00000000,0,3.584000,0.099000,-0.099000,0,0.099000,0.011000,-0.011000,0,,,,0,89.03,0.37,-0.37,0,1.33,0.09,-0.09,0,3.49,0.22,-0.22,0,2015
HD 160691 b,Radial Velocity,4,643.25000000,0.90000000,-0.90000000,0,1.497000,,,0,0.128000,0.017000,-0.017000,0,,,,,15.61,0.03,-0.03,0,1.08,0.05,-0.05,0,,,,,2000
HD 160691 c,Radial Velocity,4,4205.80000000,758.90000000,-758.90000000,0,5.235000,,,0,0.098500,0.062700,-0.062700,0,,,,,15.61,0.03,-0.03,0,1.08,0.05,-0.05,0,,,,,2004
HD 160691 d,Radial Velocity,4,9.63860000,0.00150000,-0.00150000,0,0.090940,,,0,0.172000,0.040000,-0.040000,0,,,,,15.61,0.03,-0.03,0,1.08,0.05,-0.05,0,,,,,2004
HD 160691 e,Radial Velocity,4,310.55000000,0.83000000,-0.83000000,0,0.921000,,,0,0.066600,0.012200,-0.012200,0,,,,,15.61,0.03,-0.03,0,1.08,0.05,-0.05,0,,,,,2006
HD 16141 b,Radial Velocity,1,75.52300000,0.05500000,-0.05500000,0,0.360000,0.010000,-0.010000,0,0.250000,0.050000,-0.050000,0,,,,0,37.83,0.08,-0.08,0,1.11,0.06,-0.06,0,1.48,0.02,-0.02,0,2000
HD 16175 b,Radial Velocity,1,990.00000000,20.00000000,-20.00000000,0,2.120000,0.070000,-0.070000,0,0.600000,0.110000,-0.110000,0,,,,0,59.96,0.25,-0.25,0,1.63,0.14,-0.14,0,1.72,0.03,-0.03,0,2009
HD 162020 b,Radial Velocity,1,8.42820000,0.00005600,-0.00005600,0,0.080000,0.000000,0.000000,0,0.280000,0.000000,0.000000,0,,,,0,30.85,0.07,-0.07,0,0.42,0.18,-0.18,0,0.75,0.03,-0.03,0,2002
HD 163607 b,Radial Velocity,2,75.22030000,0.00940000,-0.00940000,0,0.362000,0.016000,-0.016000,0,0.744100,0.007100,-0.007100,0,,,,,67.92,0.16,-0.16,0,1.12,,,0,1.76,,,0,2010
HD 163607 c,Radial Velocity,2,1272.00000000,4.40000000,-4.40000000,0,2.390000,0.110000,-0.110000,0,0.080000,0.014000,-0.014000,0,,,,,67.92,0.16,-0.16,0,1.12,,,0,1.76,,,0,2010
HD 16417 b,Radial Velocity,1,17.24000000,0.01000000,-0.01000000,0,0.140000,0.010000,-0.010000,0,0.200000,0.090000,-0.090000,0,,,,0,25.41,0.04,-0.04,0,1.20,,,0,,,,,2008
HD 164509 b,Radial Velocity,1,280.17000000,0.82000000,-0.82000000,0,0.870000,0.051000,-0.051000,0,0.238000,0.062000,-0.062000,0,,,,0,53.19,0.14,-0.14,0,1.12,0.19,-0.19,0,1.11,0.06,-0.06,0,2010
HD 164595 b,Radial Velocity,1,40.00000000,0.24000000,-0.24000000,0,0.230000,,,0,0.088000,0.120000,-0.066000,0,,,,,28.28,0.02,-0.02,0,0.99,0.03,-0.03,0,,,,,2015
HD 164604 b,Radial Velocity,1,606.40000000,9.00000000,-9.00000000,0,1.300000,0.050000,-0.050000,0,0.240000,0.140000,-0.140000,0,,,,0,39.41,0.10,-0.10,0,0.80,,,0,,,,,2009
HD 164922 b,Radial Velocity,2,1155.00000000,23.00000000,-23.00000000,0,2.100000,0.040000,-0.040000,0,0.050000,0.090000,-0.090000,0,,,,0,22.13,0.27,-0.27,0,0.76,0.06,-0.06,0,0.97,0.01,-0.01,0,2005
HD 164922 c,Radial Velocity,2,75.76500000,0.05800000,-0.05600000,0,0.335100,0.001500,-0.001500,0,0.220000,0.130000,-0.130000,0,,,,,22.13,0.27,-0.27,0,0.76,0.06,-0.06,0,0.97,0.01,-0.01,0,2016
HD 165155 b,Radial Velocity,1,434.50000000,2.10000000,-2.10000000,0,1.130000,0.040000,-0.040000,0,0.200000,0.030000,-0.030000,0,,,,,64.98,7.26,-7.26,0,1.02,0.05,-0.05,0,0.95,0.11,-0.11,0,2016
HD 1666 b,Radial Velocity,1,270.00000000,0.80000000,-0.90000000,0,0.940000,0.010000,-0.020000,0,0.630000,0.030000,-0.020000,0,,,,,118.31,0.68,-0.68,0,1.50,0.07,-0.07,0,1.93,0.49,-0.49,0,2015
HD 166724 b,Radial Velocity,1,5144.00000000,705.00000000,-467.00000000,0,5.420000,0.430000,-0.430000,0,0.734000,0.020000,-0.020000,0,,,,,45.19,0.09,-0.09,0,0.81,0.02,-0.02,0,,,,,2012
HD 167042 b,Radial Velocity,1,420.77000000,3.48000000,-3.11000000,0,1.320000,0.030000,-0.040000,0,0.089000,0.028000,-0.065000,0,,,,,49.73,0.13,-0.13,0,1.50,0.20,-0.20,0,4.50,0.20,-0.20,0,2007
HD 168443 b,Radial Velocity,2,58.11247000,0.00030000,-0.00030000,0,0.293100,0.001810,,0,0.528830,0.001030,-0.001030,0,,,,,39.67,0.12,-0.12,0,0.99,0.02,-0.02,0,1.51,0.06,-0.06,0,1998
HD 168443 c,Radial Velocity,2,1749.83000000,0.57000000,-0.57000000,0,2.837300,0.018000,-0.018000,0,0.211300,0.001710,-0.001710,0,,,,,39.67,0.12,-0.12,0,0.99,0.02,-0.02,0,1.51,0.06,-0.06,0,2000
HD 168746 b,Radial Velocity,1,6.40400000,0.00140000,-0.00140000,0,0.070000,0.000000,0.000000,0,0.110000,0.080000,-0.080000,0,,,,0,41.62,0.10,-0.10,0,1.07,0.06,-0.06,0,1.09,0.02,-0.02,0,2002
HD 1690 b,Radial Velocity,1,533.00000000,1.70000000,-1.70000000,0,1.360000,0.090000,-0.090000,0,0.640000,0.040000,-0.040000,0,,,,0,769.37,28.93,-28.93,0,1.86,1.06,-1.06,0,21.66,6.18,-6.18,0,2010
HD 169830 b,Radial Velocity,2,225.62000000,0.22000000,-0.22000000,0,0.810000,,,0,0.310000,0.010000,-0.010000,0,,,,,37.64,0.15,-0.15,0,1.40,,,0,,,,,2000
HD 169830 c,Radial Velocity,2,2102.00000000,264.00000000,-264.00000000,0,3.600000,,,0,0.330000,0.020000,-0.020000,0,,,,,37.64,0.15,-0.15,0,1.40,,,0,,,,,2003
HD 170469 b,Radial Velocity,1,1145.00000000,18.00000000,-18.00000000,0,2.240000,0.050000,-0.050000,0,0.110000,0.080000,-0.080000,0,,,,0,60.28,0.15,-0.15,0,1.10,0.08,-0.08,0,1.24,0.02,-0.02,0,2007
HD 17092 b,Radial Velocity,1,359.89999000,2.40000000,-2.40000000,0,1.310000,0.060000,-0.060000,0,0.170000,0.050000,-0.050000,0,,,,0,229.89,2.73,-2.73,0,6.73,2.24,-2.24,0,13.58,1.27,-1.27,0,2007
HD 171028 b,Radial Velocity,1,550.00000000,3.00000000,-3.00000000,0,1.320000,0.030000,-0.030000,0,0.590000,0.010000,-0.010000,0,,,,0,90.00,,,0,1.53,0.13,-0.13,0,2.47,0.07,-0.07,0,2007
HD 171238 b,Radial Velocity,1,1532.00000000,12.00000000,-12.00000000,0,2.570000,0.160000,-0.160000,0,0.234000,0.028000,-0.028000,0,,,,0,44.87,0.11,-0.11,0,0.96,0.17,-0.17,0,1.01,0.07,-0.07,0,2009
HD 17156 b,Radial Velocity,1,21.21663000,0.00045000,-0.00045000,0,,,,0,0.680000,0.000000,0.000000,0,1.100,0.030,-0.030,0,75.00,,,0,1.41,0.12,-0.12,0,1.55,0.04,-0.04,0,2007
HD 173416 b,Radial Velocity,1,323.60000000,2.20000000,-2.20000000,0,1.160000,0.060000,-0.060000,0,0.210000,0.040000,-0.040000,0,,,,,132.68,0.74,-0.74,0,2.00,0.30,-0.30,0,13.50,0.90,-0.90,0,2008
HD 175167 b,Radial Velocity,1,1290.00000000,22.00000000,-22.00000000,0,2.400000,0.050000,-0.050000,0,0.540000,0.090000,-0.090000,0,,,,0,71.23,0.17,-0.17,0,1.37,0.29,-0.29,0,1.75,0.04,-0.04,0,2009
HD 175541 b,Radial Velocity,1,298.43000000,0.45000000,-0.45000000,0,0.975000,0.087000,-0.087000,0,0.110000,0.049000,-0.049000,0,,,,,130.08,1.01,-1.01,0,1.39,,,0,4.19,,,0,2007
HD 175607 b,Radial Velocity,1,29.01000000,0.02000000,-0.02000000,0,,,,,0.110000,0.090000,-0.070000,0,,,,,45.27,2.07,-2.07,0,0.71,0.01,-0.01,0,0.70,0.01,-0.01,0,2015
HD 17674 b,Radial Velocity,1,623.80000000,1.60000000,-1.50000000,0,1.420000,0.040000,-0.050000,0,0.130000,,,1,,,,,44.48,0.09,-0.09,0,0.98,0.10,-0.10,0,1.18,0.10,-0.10,0,2017
HD 176986 b,Radial Velocity,2,6.48980000,0.00086000,-0.00086000,0,0.062960,0.000130,-0.000130,0,0.066000,0.066000,-0.066000,0,,,,0,27.81,0.05,-0.05,0,0.79,0.02,-0.02,0,0.78,0.04,-0.04,0,2017
HD 176986 c,Radial Velocity,2,16.81910000,0.00440000,-0.00440000,0,0.118780,0.000250,-0.000250,0,0.111000,0.080000,-0.080000,0,,,,0,27.81,0.05,-0.05,0,0.79,0.02,-0.02,0,0.78,0.04,-0.04,0,2017
HD 177565 b,Radial Velocity,1,44.50500000,0.58600000,-0.29300000,0,0.246000,0.019000,-0.019000,0,0.059300,0.171700,-0.057450,0,,,,,16.93,0.02,-0.02,0,1.00,0.10,-0.10,0,,,,,2017
HD 177830 b,Radial Velocity,2,410.10001000,2.20000000,-2.20000000,0,1.140000,0.030000,-0.030000,0,0.100000,0.050000,-0.050000,0,,,,0,62.88,0.12,-0.12,0,1.70,0.28,-0.28,0,3.26,0.12,-0.12,0,1999
HD 177830 c,Radial Velocity,2,110.90000000,0.10000000,-0.10000000,0,0.513700,0.000300,-0.000300,0,0.300000,0.100000,-0.100000,0,,,,0,62.88,0.12,-0.12,0,1.70,0.28,-0.28,0,3.26,0.12,-0.12,0,2010
HD 178911 B b,Radial Velocity,1,71.48400000,0.02000000,-0.02000000,0,0.340000,0.010000,-0.010000,0,0.110000,0.000000,0.000000,0,,,,0,47.00,11.00,-11.00,0,1.24,0.58,-0.58,0,1.08,0.05,-0.05,0,2001
HD 179079 b,Radial Velocity,1,14.47900000,0.01000000,-0.01000000,0,0.121400,0.006800,-0.006800,0,0.049000,0.087000,-0.087000,0,,,,0,69.85,0.39,-0.39,0,1.14,0.19,-0.19,0,1.63,0.09,-0.09,0,2008
HD 179949 b,Radial Velocity,1,3.09251400,0.00003200,-0.00003200,0,0.044300,0.002600,-0.002600,0,0.022000,0.015000,-0.015000,0,,,,,27.48,0.06,-0.06,0,1.21,,,0,,,,,2000
HD 180053 b,Radial Velocity,1,213.72000000,0.47000000,-0.47000000,0,0.843000,0.063000,-0.063000,0,0.081000,0.029000,-0.029000,0,,,,,137.59,0.61,-0.61,0,1.75,,,0,4.06,,,0,2018
HD 18015 b,Radial Velocity,1,2278.00000000,71.00000000,-71.00000000,0,3.870000,0.320000,-0.320000,0,0.148000,0.061000,-0.061000,0,,,,,124.24,0.80,-0.80,0,1.49,,,0,3.13,,,0,2018
HD 180314 b,Radial Velocity,1,396.03000000,0.62000000,-0.62000000,0,1.460000,0.060000,-0.060000,0,0.260000,0.010000,-0.010000,0,,,,0,122.79,0.45,-0.45,0,2.20,0.27,-0.27,0,8.13,0.30,-0.30,0,2010
HD 180902 b,Radial Velocity,1,510.90000000,1.50000000,-1.50000000,0,1.400000,0.110000,-0.110000,0,0.107000,0.022000,-0.022000,0,,,,,104.89,0.57,-0.57,0,1.41,,,0,4.16,,,0,2009
HD 181342 b,Radial Velocity,1,564.10000000,4.10000000,-4.10000000,0,1.592000,0.091000,-0.091000,0,0.022000,0.051000,-0.051000,0,,,,,110.62,7.46,-7.46,0,1.69,,,0,4.71,,,0,2009
HD 181433 b,Radial Velocity,3,9.37430000,0.00190000,-0.00190000,0,0.080000,0.000000,0.000000,0,0.400000,0.060000,-0.060000,0,,,,0,26.90,0.02,-0.02,0,0.63,0.07,-0.07,0,0.79,0.01,-0.01,0,2008
HD 181433 c,Radial Velocity,3,962.00000000,15.00000000,-15.00000000,0,1.760000,,,0,0.280000,0.020000,-0.020000,0,,,,,26.90,0.02,-0.02,0,0.63,0.07,-0.07,0,0.79,0.01,-0.01,0,2008
HD 181433 d,Radial Velocity,3,2172.00000000,158.00000000,-158.00000000,0,3.000000,,,0,0.480000,0.050000,-0.050000,0,,,,,26.90,0.02,-0.02,0,0.63,0.07,-0.07,0,0.79,0.01,-0.01,0,2008
HD 181720 b,Radial Velocity,1,956.00000000,14.00000000,-14.00000000,0,1.850000,0.040000,-0.040000,0,0.260000,0.060000,-0.060000,0,,,,0,60.31,0.24,-0.24,0,1.03,0.20,-0.20,0,1.50,0.07,-0.07,0,2009
HD 183263 b,Radial Velocity,2,626.51599000,1.10000000,-1.10000000,0,1.490000,0.020000,-0.020000,0,0.360000,0.010000,-0.010000,0,,,,0,54.28,0.11,-0.11,0,1.31,0.07,-0.07,0,1.23,0.02,-0.02,0,2004
HD 183263 c,Radial Velocity,2,3070.00000000,110.00000000,-110.00000000,0,4.350000,0.280000,-0.280000,0,0.239000,0.064000,-0.064000,0,,,,,54.28,0.11,-0.11,0,1.31,0.07,-0.07,0,1.23,0.02,-0.02,0,2008
HD 185269 b,Radial Velocity,1,6.83776000,0.00027000,-0.00027000,0,0.077000,0.003400,-0.003400,0,0.229000,0.014000,-0.014000,0,,,,,52.07,0.08,-0.08,0,1.30,,,0,2.00,,,0,2006
HD 187085 b,Radial Velocity,1,986.00000000,,,0,2.050000,,,0,0.470000,,,0,,,,,45.96,0.09,-0.09,0,1.22,0.10,-0.06,0,,,,,2006
HD 187123 b,Radial Velocity,2,3.09658280,0.00000780,-0.00000780,0,0.042600,0.002500,-0.002500,0,0.010300,0.005900,-0.005900,0,,,,,46.02,0.07,-0.07,0,1.00,0.10,-0.10,0,,,,,1998
HD 187123 c,Radial Velocity,2,3810.00000000,420.00000000,-420.00000000,0,4.890000,0.530000,-0.530000,0,0.252000,0.033000,-0.033000,0,,,,,46.02,0.07,-0.07,0,1.00,0.10,-0.10,0,,,,,2008
HD 18742 b,Radial Velocity,1,766.00000000,25.00000000,-25.00000000,0,1.820000,0.140000,-0.140000,0,0.040000,0.035000,-0.035000,0,,,,,163.37,3.08,-3.08,0,1.36,,,0,5.13,,,0,2011
HD 188015 b,Radial Velocity,1,461.20000000,1.70000000,-1.70000000,0,1.203000,0.070000,-0.070000,0,0.137000,0.026000,-0.026000,0,,,,,50.74,0.11,-0.11,0,1.09,,,0,,,,,2004
HD 189733 b,Radial Velocity,1,2.21857567,0.00000015,-0.00000015,0,,,,0,0.000000,,,0,1.130,0.010,-0.010,0,19.78,0.01,-0.01,0,0.79,0.08,-0.08,0,0.75,0.01,-0.01,0,2005
HD 190360 b,Radial Velocity,2,2915.03687000,29.00000000,-29.00000000,0,3.970000,0.070000,-0.070000,0,0.310000,0.020000,-0.020000,0,,,,0,16.01,0.02,-0.02,0,0.99,0.08,-0.08,0,1.14,0.02,-0.02,0,2003
HD 190360 c,Radial Velocity,2,17.11100000,0.00480000,-0.00480000,0,0.130400,0.007500,-0.007500,0,0.237000,0.082000,-0.082000,0,,,,,16.01,0.02,-0.02,0,0.99,0.08,-0.08,0,1.14,0.02,-0.02,0,2005
HD 190647 b,Radial Velocity,1,1038.09998000,5.10000000,-5.10000000,0,2.070000,0.060000,-0.060000,0,0.180000,0.020000,-0.020000,0,,,,0,54.56,0.15,-0.15,0,1.14,0.04,-0.04,0,1.45,0.02,-0.02,0,2007
HD 190984 b,Radial Velocity,1,4885.00000000,1600.00000000,-1600.00000000,0,5.500000,,,0,0.570000,0.100000,-0.100000,0,,,,,148.81,0.98,-0.98,0,0.91,,,0,1.53,,,0,2009
HD 191806 b,Radial Velocity,1,1606.30000000,7.20000000,-7.20000000,0,2.800000,0.100000,-0.100000,0,0.259000,0.017000,-0.017000,0,,,,,65.79,0.11,-0.11,0,1.14,0.12,-0.12,0,,,,,2016
HD 192263 b,Radial Velocity,1,24.35560000,0.00460000,-0.00460000,0,0.150000,0.000000,0.000000,0,0.050000,0.040000,-0.040000,0,,,,0,19.65,0.02,-0.02,0,0.66,0.08,-0.08,0,0.74,0.01,-0.01,0,1999
HD 192310 b,Radial Velocity,2,74.72000000,0.10000000,-0.10000000,0,0.320000,0.005000,-0.005000,0,0.130000,0.040000,-0.040000,0,,,,,8.80,0.01,-0.01,0,0.80,,,0,,,,,2011
HD 192310 c,Radial Velocity,2,525.80000000,9.20000000,-9.20000000,0,1.180000,0.025000,-0.025000,0,0.320000,0.110000,-0.110000,0,,,,,8.80,0.01,-0.01,0,0.80,,,0,,,,,2011
HD 192699 b,Radial Velocity,1,340.94000000,0.92000000,-0.92000000,0,1.063000,0.049000,-0.049000,0,0.082000,0.041000,-0.041000,0,,,,,72.01,0.27,-0.27,0,1.38,,,0,4.41,,,0,2007
HD 195019 b,Radial Velocity,1,18.20132000,0.00039000,-0.00039000,0,0.140000,0.000000,0.000000,0,0.010000,0.000000,0.000000,0,,,,0,37.71,0.07,-0.07,0,1.21,0.08,-0.08,0,1.48,0.03,-0.03,0,1998
HD 196050 b,Radial Velocity,1,1378.00000000,21.00000000,-21.00000000,0,2.510000,0.050000,-0.050000,0,0.230000,0.040000,-0.040000,0,,,,0,50.75,0.10,-0.10,0,1.31,0.17,-0.17,0,1.42,0.03,-0.03,0,2002
HD 196067 b,Radial Velocity,1,3638.00000000,232.00000000,-185.00000000,0,5.020000,0.190000,-0.190000,0,0.660000,0.180000,-0.090000,0,,,,,39.98,0.05,-0.05,0,1.29,0.08,-0.08,0,1.73,0.21,-0.21,0,2012
HD 196885 b,Radial Velocity,1,1333.00000000,15.00000000,-15.00000000,0,2.370000,0.020000,-0.020000,0,0.480000,0.060000,-0.060000,0,,,,,34.20,0.06,-0.06,0,1.28,0.05,-0.05,0,1.31,0.05,-0.05,0,2007
HD 197037 b,Radial Velocity,1,1035.70000000,13.00000000,-13.00000000,0,2.070000,0.050000,-0.050000,0,0.220000,0.070000,-0.070000,0,,,,0,33.00,,,0,1.11,,,0,,,,0,2012
HD 19994 b,Radial Velocity,1,466.20000000,1.70000000,-1.70000000,0,1.305000,0.016000,-0.016000,0,0.063000,0.062000,-0.062000,0,,,,,22.54,0.10,-0.10,0,1.36,0.04,-0.04,0,,,,,2003
HD 20003 b,Radial Velocity,2,11.84820000,0.00160000,-0.00170000,0,0.097400,0.003400,-0.003900,0,0.360000,0.050000,-0.050000,0,,,,0,43.80,1.25,-1.25,0,0.88,,,0,,,,0,2019
HD 20003 c,Radial Velocity,2,33.92390000,0.02390000,-0.02660000,0,0.196400,0.006800,-0.007800,0,0.100000,0.080000,-0.070000,0,,,,0,43.80,1.25,-1.25,0,0.88,,,0,,,,0,2019
HD 200964 b,Radial Velocity,2,606.30000000,3.80000000,-3.80000000,0,1.565000,0.083000,-0.083000,0,0.087000,0.035000,-0.035000,0,,,,,72.74,0.24,-0.24,0,1.39,,,0,4.92,,,0,2010
HD 200964 c,Radial Velocity,2,852.50000000,7.10000000,-7.10000000,0,1.960000,0.100000,-0.100000,0,0.243000,0.047000,-0.047000,0,,,,,72.74,0.24,-0.24,0,1.39,,,0,4.92,,,0,2010
HD 202206 c,Radial Velocity,1,1260.00000000,11.00000000,-11.00000000,0,2.410000,,,0,0.220000,0.030000,-0.030000,0,,,,0,45.50,0.30,-0.30,0,1.27,0.12,-0.12,0,1.03,0.02,-0.02,0,2004
HD 202696 b,Radial Velocity,2,517.80000000,8.90000000,-3.90000000,0,1.566000,0.016000,-0.007000,0,0.011000,0.078000,-0.011000,0,,,,0,189.56,1.58,-1.58,0,1.91,0.09,-0.14,0,6.43,0.41,-0.39,0,2019
HD 202696 c,Radial Velocity,2,946.60000000,20.70000000,-20.90000000,0,2.342000,0.034000,-0.035000,0,0.028000,0.065000,-0.012000,0,,,,0,189.56,1.58,-1.58,0,1.91,0.09,-0.14,0,6.43,0.41,-0.39,0,2019
HD 202772 A b,Transit,1,3.30895800,0.00008300,-0.00008300,0,0.052080,0.000640,-0.000680,0,0.038000,0.042000,-0.027000,0,1.545,0.052,-0.060,0,147.20,2.50,-2.40,0,1.72,0.06,-0.07,0,2.59,0.08,-0.09,0,2019
HD 203030 b,Imaging,1,,,,,487.100000,1.800000,-1.800000,0,,,,,,,,,39.29,0.09,-0.09,0,,,,,,,,,2006
HD 203473 b,Radial Velocity,1,1552.90000000,3.40000000,-3.40000000,0,2.730000,0.170000,-0.170000,0,0.289000,0.010000,-0.010000,0,,,,0,72.79,0.30,-0.30,0,1.12,0.21,-0.21,0,1.33,0.10,-0.10,0,2018
HD 2039 b,Radial Velocity,1,1120.00000000,23.00000000,-23.00000000,0,2.200000,0.060000,-0.060000,0,0.710000,0.050000,-0.050000,0,,,,0,85.90,0.20,-0.20,0,1.23,0.19,-0.19,0,1.19,0.03,-0.03,0,2002
HD 204313 b,Radial Velocity,2,1920.09998000,25.00000000,-25.00000000,0,3.070000,0.060000,-0.060000,0,0.230000,0.040000,-0.040000,0,,,,0,47.86,0.14,-0.14,0,1.03,0.04,-0.04,0,1.10,0.02,-0.02,0,2010
HD 204313 c,Radial Velocity,2,34.90500000,0.01200000,-0.01200000,0,0.209900,0.007100,-0.007100,0,0.155000,0.071000,-0.071000,0,,,,,47.86,0.14,-0.14,0,1.03,0.04,-0.04,0,1.10,0.02,-0.02,0,2015
HD 204941 b,Radial Velocity,1,1733.00000000,74.00000000,-74.00000000,0,2.550000,0.080000,-0.080000,0,0.370000,0.080000,-0.080000,0,,,,0,28.74,0.06,-0.06,0,0.58,0.08,-0.08,0,0.78,0.01,-0.01,0,2011
HD 205739 b,Radial Velocity,1,279.80000000,0.10000000,-0.10000000,0,0.896000,0.019000,-0.015000,0,0.270000,0.070000,-0.070000,0,,,,,92.74,0.88,-0.88,0,1.22,0.08,-0.06,0,1.33,0.10,-0.10,0,2008
HD 206610 b,Radial Velocity,1,673.20000000,3.30000000,-3.30000000,0,1.740000,0.330000,-0.330000,0,0.100000,0.042000,-0.042000,0,,,,,147.78,1.96,-1.96,0,1.55,,,0,6.12,,,0,2009
HD 20781 b,Radial Velocity,4,5.31350000,0.00100000,-0.00100000,0,0.052900,0.002400,-0.002700,0,0.100000,0.110000,-0.070000,0,,,,0,35.37,1.35,-1.35,0,0.70,,,0,,,,0,2019
HD 20781 c,Radial Velocity,4,13.89050000,0.00330000,-0.00340000,0,0.100400,0.004600,-0.005100,0,0.090000,0.090000,-0.060000,0,,,,0,35.37,1.35,-1.35,0,0.70,,,0,,,,0,2019
HD 20781 d,Radial Velocity,4,29.15800000,0.01020000,-0.01000000,0,0.164700,0.007600,-0.008300,0,0.110000,0.050000,-0.060000,0,,,,0,35.37,1.35,-1.35,0,0.70,,,0,,,,0,2019
HD 20781 e,Radial Velocity,4,85.50730000,0.09830000,-0.09470000,0,0.337400,0.015500,-0.017000,0,0.060000,0.060000,-0.040000,0,,,,0,35.37,1.35,-1.35,0,0.70,,,0,,,,0,2019
HD 20782 b,Radial Velocity,1,597.06430000,0.02560000,-0.02560000,0,1.364900,0.046600,-0.049500,0,0.950000,0.001000,-0.001000,0,,,,0,35.50,0.80,-0.80,0,1.07,0.07,-0.07,0,1.11,0.01,-0.01,0,2006
HD 207832 b,Radial Velocity,2,160.07000000,0.23000000,-0.23000000,0,0.586000,0.032000,-0.032000,0,0.197000,0.053000,-0.053000,0,,,,0,59.03,0.15,-0.15,0,1.05,0.17,-0.17,0,0.89,0.05,-0.05,0,2012
HD 207832 c,Radial Velocity,2,1155.70000000,71.90000000,-37.00000000,0,2.112000,0.087000,-0.045000,0,0.270000,0.220000,-0.100000,0,,,,,59.03,0.15,-0.15,0,1.05,0.17,-0.17,0,0.89,0.05,-0.05,0,2012
HD 20794 b,Radial Velocity,4,18.31500000,0.00800000,-0.00800000,0,0.120700,0.002000,-0.002000,0,0.000000,,,0,,,,,6.00,0.01,-0.01,0,0.70,,,0,,,,,2011
HD 20794 c,Radial Velocity,4,40.11400000,0.05300000,-0.05300000,0,0.203600,0.003400,-0.003400,0,0.000000,,,0,,,,,6.00,0.01,-0.01,0,0.70,,,0,,,,,2011
HD 20794 d,Radial Velocity,4,90.30900000,0.18400000,-0.18400000,0,0.349900,0.005900,-0.005900,0,0.000000,,,0,,,,,6.00,0.01,-0.01,0,0.70,,,0,,,,,2011
HD 20794 e,Radial Velocity,4,147.02000000,1.43000000,-0.91000000,0,0.509000,0.006000,-0.006000,0,0.290000,0.140000,-0.180000,0,,,,,6.00,0.01,-0.01,0,0.70,,,0,,,,,2017
HD 208487 b,Radial Velocity,1,130.08000000,0.51000000,-0.51000000,0,0.524000,0.030000,-0.030000,0,0.240000,0.160000,-0.160000,0,,,,,44.00,2.00,-2.00,0,1.13,,,0,,,,,2004
